,name,platform,original_price(€),discounted_price(€),discount(%),release_date,users_rating,category,extraction_date
739,The LEGO Movie: Videogame,Steam,20,1.98,90,17 abril 2014,87 /100,GAME,10 abril 2019
740,Transport Fever,Steam,32,13.67,57, 8 noviembre 2016,70 /100,GAME,10 abril 2019
741,Two Worlds II,Steam,20,1.14,94, 3 febrero 2011,75 /100,GAME,10 abril 2019
742,We Happy Few,Steam,60,28.78,52,26 julio 2016,55 /100,GAME,10 abril 2019
743,Dead by Daylight: A Nightmare on Elm Street,Steam,7,5.51,21,26 octubre 2017,? /100,DLC,10 abril 2019
744,Two Point Hospital: Bigfoot (Europe),Steam,9,7.50,17, 5 diciembre 2018,? /100,DLC,10 abril 2019
745,Yakuza 0 (Europe),Steam,20,10.03,50, 1 agosto 2018,? /100,GAME,10 abril 2019
746,Emergency Call 112,Steam,20,14.24,29, 9 noviembre 2016,71 /100,GAME,10 abril 2019
747,Star Wars: The Force Unleashed II,Steam,17,5.08,70,26 octubre 2010,78 /100,GAME,10 abril 2019
748,State of Decay Year One Survival Edition,Steam,28,4.57,84,12 agosto 2016,80 /100,GAME,10 abril 2019
749,F1 2016,Steam,50,4.99,90,19 agosto 2016,88 /100,GAME,10 abril 2019
750,Los Sims 3: Diesel Accesorios (Europe),Official Website,15,2.78,81,12 julio 2012,90 /100,DLC,10 abril 2019
751,Trials Fusion (Europe),Uplay,20,10.84,46,16 abril 2014,87 /100,GAME,10 abril 2019
752,Dead by Daylight: Curtain Call,Steam,7,5.50,21,12 junio 2018,? /100,DLC,10 abril 2019
753,Dead by Daylight: Shattered Bloodline,Steam,7,5.14,26,18 septiembre 2018,? /100,DLC,10 abril 2019
754,XCOM: Enemy Unknown Complete Pack (Europe),Steam,30,4.91,84, 4 septiembre 2008,90 /100,GAME,10 abril 2019
755,Apex Legends: 1000 Apex Coins Xbox ONE,Xbox,10,8.99,10, 4 febrero 2019,? /100,DLC,10 abril 2019
756,Fallout Classic Collection,Steam,20,3.35,83, 4 agosto 2008,95 /100,GAME,10 abril 2019
757,GOD EATER 3,Steam,50,36.19,28, 8 febrero 2019,90 /100,GAME,10 abril 2019
758,Total War: ROME II (Caesar in Gaul Campaign Pack),Steam,15,6.87,54,17 diciembre 2013,? /100,DLC,10 abril 2019
759,Sniper: Ghost Warrior 2,Steam,10,1.82,82,14 marzo 2013,62 /100,GAME,10 abril 2019
760,"Pokémon: Let's Go, Pikachu! Switch (Europe)",Nintendo,60,47.99,20,16 noviembre 2018,83 /100,GAME,10 abril 2019
761,Europa Universalis IV: Rule Britannia,Steam,10,5.48,45,20 marzo 2018,? /100,DLC,10 abril 2019
762,Darkest Dungeon: The Shieldbreaker,Steam,4,2.44,39,26 octubre 2017,? /100,DLC,10 abril 2019
763,OMSI 2: The Omni 2,Steam,30,12.23,59,11 diciembre 2013,79 /100,GAME,10 abril 2019
764,Hello Neighbor,Steam,28,11.87,58, 8 diciembre 2017,77 /100,GAME,10 abril 2019
765,Chivalry: Medieval Warfare,Steam,23,5.30,77,16 octubre 2012,82 /100,GAME,10 abril 2019
766,Battlefield 3: Premium (sin juego) (Europe),Origin,52,3.11,94,27 octubre 2011,87 /100,DLC,10 abril 2019
767,Los Sims 3: LOS '70 '80 '90 Accesorios (Europe),Official Website,20,2.84,86,24 enero 2013,100 /100,DLC,10 abril 2019
768,Super Smash Bros. Ultimate Planta Piraña (Europe),Nintendo,5,4.49,10, 1 noviembre 2018,? /100,DLC,10 abril 2019
769,Ni no Kuni II: Revenant Kingdom Season Pass (Europe),Steam,20,11.98,40,23 marzo 2018,? /100,DLC,10 abril 2019
770,Injustice: Gods Among Us Ultimate Edition,Steam,20,2.89,86,29 noviembre 2013,82 /100,GAME,10 abril 2019
771,White Noise 2,Steam,10,1.71,83, 7 abril 2017,? /100,GAME,10 abril 2019
772,Xenoblade Chronicles 2 Switch (Europe),Nintendo,60,47.99,20, 1 diciembre 2017,73 /100,GAME,10 abril 2019
773,The Crew 2 Season Pass (Europe),Uplay,40,29.52,26,29 junio 2018,75 /100,DLC,10 abril 2019
774,Hearts of Iron IV: Cadet Edition (Deutsche cut),Steam,40,13.28,67, 6 junio 2016,? /100,GAME,10 abril 2019
775,Madden NFL 19,Origin,60,29.99,50,10 agosto 2018,70 /100,GAME,10 abril 2019
776,Beholder,Steam,10,1.59,84, 9 noviembre 2016,82 /100,GAME,10 abril 2019
777,Turmoil,Steam,10,2.55,74, 2 junio 2016,83 /100,GAME,10 abril 2019
778,Rocket League - Proteus,Steam,2,1.49,25, 4 octubre 2016,? /100,DLC,10 abril 2019
779,NBA 2K19: 35.000 VC Xbox ONE,Xbox,10,7.99,20,11 septiembre 2018,? /100,DLC,10 abril 2019
780,Assetto Corsa - Red Pack ,Steam,7,4.06,42,14 julio 2016,? /100,DLC,10 abril 2019
781,FTL: Faster Than Light,Steam,10,4.81,52,14 septiembre 2012,60 /100,GAME,10 abril 2019
782,FIFA 19: 1050 FUT Points Xbox ONE,Xbox,10,8.99,10,28 septiembre 2018,? /100,DLC,10 abril 2019
783,Prey: Mooncrash,Steam,20,7.39,63,10 junio 2018,87 /100,DLC,10 abril 2019
784,Need For Speed: Rivals,Origin,20,6.25,69,21 noviembre 2013,80 /100,GAME,10 abril 2019
785,Dead Island: Riptide Complete Edition,Steam,,4.34,/,31 mayo 2016,79 /100,GAME,10 abril 2019
786,Railway Empire,Steam,50,14.99,70,26 enero 2018,75 /100,GAME,10 abril 2019
787,Stronghold HD + Stronghold Crusader HD Pack,Steam,12,5.98,50,N/A,92 /100,GAME,10 abril 2019
788,Need For Speed: Most Wanted 2012 (Europe),Origin,35,6.48,81,31 octubre 2012,80 /100,GAME,10 abril 2019
789,Just Cause 2 (Europe),Steam,15,1.69,89,26 marzo 2010,84 /100,GAME,10 abril 2019
790,Los Sims 3: ¡Quemando rueda! Accesorios,Official Website,20,3.43,83, 7 septiembre 2010,? /100,DLC,10 abril 2019
791,Lords of the Fallen,Steam,30,3.17,89,31 octubre 2014,76 /100,GAME,10 abril 2019
792,Far Cry New Dawn Xbox ONE,Xbox,45,34.78,23,15 febrero 2019,75 /100,GAME,10 abril 2019
793,Mortal Kombat 11 Xbox ONE,Xbox,70,52.99,24,23 abril 2019,? /100,GAME,10 abril 2019
794,Red Dead Redemption 2: Ultimate Edition Xbox ONE,Xbox,100,64.78,35,26 octubre 2018,93 /100,GAME,10 abril 2019
795,The Hunter: Call of the Wild (Europe),Steam,20,14.14,29,16 febrero 2017,86 /100,GAME,10 abril 2019
796,Alice: Madness Returns (Europe),Origin,10,5.55,44,16 junio 2011,84 /100,GAME,10 abril 2019
797,Farming Simulator 17,Steam,20,17.90,10,25 octubre 2016,73 /100,GAME,10 abril 2019
798,Los Sims 3: Vida en la Ciudad Accesorios (Europe),Official Website,15,4.58,69,28 julio 2011,85 /100,DLC,10 abril 2019
799,Hitman: Absolution,Steam,20,5.38,73,20 noviembre 2012,89 /100,GAME,10 abril 2019
800,The Elder Scrolls Bundle,Steam,70,20.39,71,28 octubre 2016,93 /100,GAME,10 abril 2019
801,Dead Space,Origin,15,2.74,82,23 octubre 2008,89 /100,GAME,10 abril 2019
802,Supraland,Steam,20,12.27,39,22 febrero 2018,? /100,GAME,10 abril 2019
803,Pillars of Eternity: Definitive Edition,Steam,37,14.29,61,26 marzo 2015,91 /100,GAME,10 abril 2019
804,Los Sims 4: Cocina Divina Pack de Accesorios,Origin,10,9.39,6,11 julio 2015,95 /100,DLC,10 abril 2019
805,Max Payne 2: The Fall of Max Payne,Steam,10,1.47,85,14 octubre 2003,98 /100,GAME,10 abril 2019
806,Total War: Attila - Age of Charlemagne Campaign,Steam,15,5.77,62,10 diciembre 2015,? /100,DLC,10 abril 2019
807,The Sims 3: Monte Vista,Official Website,20,7.61,62, 8 enero 2013,47 /100,DLC,10 abril 2019
808,Lego Star Wars III: The Clone Wars,Steam,17,5.17,69,22 marzo 2011,97 /100,GAME,10 abril 2019
809,Sleeping Dogs Definitive Edition,Steam,30,3.75,87,14 octubre 2014,86 /100,GAME,10 abril 2019
810,Gift Card 30€,Official Website,,30.00,/,N/A,99 /100,GAME,10 abril 2019
811,Amnesia Collection,Steam,32,1.98,94,10 septiembre 2013,? /100,GAME,10 abril 2019
812,Assetto Corsa - Porsche Pack II,Steam,5,3.02,39,22 noviembre 2016,? /100,DLC,10 abril 2019
813,SimCity 4 (Deluxe Edition),Steam,10,3.98,60,22 septiembre 2003,? /100,GAME,10 abril 2019
814,Silent Hunter 5: Battle of the Atlantic,Uplay,10,3.19,68,N/A,80 /100,GAME,10 abril 2019
815,Octopath Traveler Switch (Europe),Nintendo,60,47.99,20,13 julio 2018,96 /100,GAME,10 abril 2019
816,Observer_,Steam,28,3.91,86,15 agosto 2017,92 /100,GAME,10 abril 2019
817,Europa Universalis IV: Third Rome,Steam,10,3.50,65,14 junio 2017,? /100,DLC,10 abril 2019
818,Day of Infamy,Steam,12,2.62,79,23 marzo 2017,83 /100,GAME,10 abril 2019
819,Super Meat Boy,Steam,14,4.11,71,30 noviembre 2010,88 /100,GAME,10 abril 2019
820,The Black Death,Steam,20,4.43,78,19 abril 2016,63 /100,GAME,10 abril 2019
821,Hacknet,Steam,10,1.01,90,12 agosto 2015,82 /100,GAME,10 abril 2019
822,Project Hospital,Steam,25,19.90,20,30 octubre 2018,70 /100,GAME,10 abril 2019
823,Destiny 2: Los Renegados Legendary Collection (Europe),Battle.net,60,41.42,31, 4 septiembre 2018,75 /100,GAME,10 abril 2019
824,Hurtworld,Steam,23,7.78,66, 4 diciembre 2015,84 /100,GAME,10 abril 2019
825,Kingdoms of Amalur: Reckoning,Origin,20,4.02,80, 8 febrero 2012,85 /100,GAME,10 abril 2019
826,Metro: Last Light Redux,Steam,20,9.67,52,27 agosto 2014,88 /100,GAME,10 abril 2019
827,The Sims 4: Vintage Glamour Stuff Pack,Origin,10,9.49,5, 6 diciembre 2016,92 /100,DLC,10 abril 2019
828,Europa Universalis IV: The Cossacks,Steam,20,7.49,63, 1 diciembre 2015,95 /100,DLC,10 abril 2019
829,The Sims 3: Movie Stuff,Official Website,20,3.21,84,13 septiembre 2013,100 /100,DLC,10 abril 2019
830,Hitman: The Complete First Season [Prologue + Episode 1-6 + Bonus Episode],Steam,50,7.98,84,11 marzo 2016,78 /100,GAME,10 abril 2019
831,Total War: Shogun 2: Fall of the Samurai,Steam,30,7.49,75,22 marzo 2012,88 /100,GAME,10 abril 2019
832,Civilization IV: Complete Edition,Steam,20,3.86,81,14 mayo 2009,90 /100,GAME,10 abril 2019
833,Grand Theft Auto IV: Complete Edition (Europe),Steam,30,8.70,71,27 octubre 2010,76 /100,GAME,10 abril 2019
834,Cities: Skyline All That Jazz,Steam,4,2.07,48, 5 diciembre 2017,? /100,DLC,10 abril 2019
835,Grand Theft Auto Online: Criminal Enterprise Starter Pack Xbox ONE,Xbox,30,23.78,21,14 diciembre 2017,90 /100,DLC,10 abril 2019
836,Dead by Daylight - the Saw Chapter,Steam,7,5.70,18,23 enero 2018,80 /100,DLC,10 abril 2019
837,Sanctum 2,Steam,15,1.01,93,15 mayo 2013,90 /100,GAME,10 abril 2019
838,Arma 2: Operation Arrowhead,Steam,15,1.77,88,29 junio 2010,? /100,GAME,10 abril 2019
839,StarCraft 2: Heart of the Swarm (Europe),Battle.net,20,5.11,74,12 marzo 2013,93 /100,DLC,10 abril 2019
840,Darksiders Warmastered Edition,Steam,20,2.95,85,29 noviembre 2016,91 /100,GAME,10 abril 2019
841,Men of War: Assault Squad 2,Steam,25,5.44,78,15 mayo 2014,87 /100,GAME,10 abril 2019
842,LEGO Star Wars: The Force Awakens,Steam,30,4.45,85,28 junio 2016,88 /100,GAME,10 abril 2019
843,Civilization VI: Australia Civilization & Scenario Pack,Steam,5,4.50,10,23 febrero 2017,? /100,DLC,10 abril 2019
844,Door Kickers ,Steam,19,4.21,78,20 octubre 2014,? /100,GAME,10 abril 2019
845,Train Sim World Bundle,Steam,134,17.98,87,24 julio 2018,85 /100,GAME,10 abril 2019
846,Assetto Corsa: Dream Pack 2,Steam,7,3.99,43, 8 octubre 2015,? /100,DLC,10 abril 2019
847,Castlevania: Lords of Shadow 2 (Europe),Steam,30,5.59,81,27 febrero 2014,83 /100,GAME,10 abril 2019
848,Crusader Kings II: Jade Dragon,Steam,15,6.28,58,16 noviembre 2017,90 /100,DLC,10 abril 2019
849,Stormworks: Build and Rescue,Steam,17,12.00,29,28 febrero 2018,80 /100,GAME,10 abril 2019
850,Europa Universalis IV: Mandate of Heaven,Steam,20,6.48,68, 6 abril 2017,100 /100,DLC,10 abril 2019
851,Company of Heroes,Steam,13,4.09,69,11 septiembre 2006,94 /100,GAME,10 abril 2019
852,Dishonored Definitive Edition (Europe),Steam,20,9.09,55, 8 octubre 2013,91 /100,GAME,10 abril 2019
853,The Escapists 2: The Glorious Regime,Steam,4,2.55,36,21 agosto 2017,? /100,DLC,10 abril 2019
854,Apex Legends: 6700 Apex Coins,Origin,60,56.29,6, 4 febrero 2019,? /100,DLC,10 abril 2019
855,Apex Legends: 4350 Apex Coins,Origin,40,35.49,11, 4 febrero 2019,? /100,DLC,10 abril 2019
856,Garfield Kart,Steam,5,1.40,72, 7 noviembre 2013,40 /100,GAME,10 abril 2019
857,Dragon Quest Builders Switch (Europe),Nintendo,50,39.99,20, 9 febrero 2018,80 /100,GAME,10 abril 2019
858,Assetto Corsa Ultimate Edition,Steam,80,17.44,78,19 septiembre 2017,85 /100,GAME,10 abril 2019
859,Total War: ATTILA: Celts Culture Pack,Steam,7,3.49,53,25 marzo 2015,? /100,DLC,10 abril 2019
860,DiRT 4: Hyundai R5 Rally Car,Steam,2,1.01,59, 1 agosto 2017,100 /100,DLC,10 abril 2019
861,Los Sims 4 Xbox ONE,Xbox,50,17.67,65,17 noviembre 2017,82 /100,GAME,10 abril 2019
862,Fallout: New Vegas,Steam,10,4.06,59,21 octubre 2010,93 /100,GAME,10 abril 2019
863,Need For Speed: Shift,Origin,15,1.94,87,15 septiembre 2009,64 /100,GAME,10 abril 2019
864,Furi,Steam,20,7.79,61, 5 julio 2016,86 /100,GAME,10 abril 2019
865,Half Life Complete,Steam,36,10.56,71,N/A,96 /100,GAME,10 abril 2019
866,Total War: Attila - The Last Roman,Steam,15,7.90,47,25 junio 2015,75 /100,DLC,10 abril 2019
867,Disney Pixar Cars,Steam,17,2.55,85, 6 julio 2006,? /100,GAME,10 abril 2019
868,NBA 2K19: 15.000 VC Xbox ONE,Xbox,5,4.09,18,11 septiembre 2018,? /100,DLC,10 abril 2019
869,Catherine Classic,Steam,20,13.05,35,10 enero 2019,97 /100,GAME,10 abril 2019
870,Overcooked Xbox ONE,Xbox,16,3.89,76, 3 agosto 2016,87 /100,GAME,10 abril 2019
871,Assetto Corsa - Ready To Race Pack,Steam,5,3.21,36,18 mayo 2017,? /100,DLC,10 abril 2019
872,World Of Final Fantasy,Steam,25,12.45,50,21 noviembre 2017,90 /100,GAME,10 abril 2019
873,Splatoon 2: Octo Expansion Switch (Europe),Nintendo,20,16.99,15,14 junio 2018,90 /100,DLC,10 abril 2019
874,Bayonetta,Steam,20,6.17,69,11 abril 2017,93 /100,GAME,10 abril 2019
875,Arizona Sunshine,Steam,40,19.55,51, 6 diciembre 2016,76 /100,GAME,10 abril 2019
876,Total War: NAPOLEON Definitive Edition (Europe),Steam,25,8.37,67,25 febrero 2010,88 /100,GAME,10 abril 2019
877,Carmageddon: Max Damage,Steam,17,2.44,86,27 octubre 2016,? /100,GAME,10 abril 2019
878,Resident Evil 2 Biohazard RE:2 Deluxe Edition,Steam,60,40.99,32,25 enero 2019,93 /100,GAME,10 abril 2019
879,Assetto Corsa - Tripl3 Pack,Steam,2,1.80,10,26 agosto 2016,? /100,DLC,10 abril 2019
880,Titanfall,Origin,50,4.49,91,13 marzo 2014,83 /100,GAME,10 abril 2019
881,Company of Heroes 2: Master Collection Steam,Steam,37,10.92,70,25 junio 2013,88 /100,GAME,10 abril 2019
882,Sword Art Online: Fatal Bullet Season Pass,Steam,25,12.61,50,23 febrero 2018,100 /100,DLC,10 abril 2019
883,The Escapists 2 Season Pass,Steam,10,6.16,38,21 agosto 2017,? /100,DLC,10 abril 2019
884,Aven Colony,Steam,30,6.48,78,25 julio 2017,80 /100,GAME,10 abril 2019
885,Watch Dogs 2 Season Pass (Europe),Uplay,40,16.20,59,29 noviembre 2016,95 /100,DLC,10 abril 2019
886,RollerCoaster Tycoon Mega Pack,Steam,20,7.47,63, 6 octubre 2016,69 /100,GAME,10 abril 2019
887,Monkey Island 2 Special Edition: LeChuck's Revenge,Steam,8,1.57,81, 7 julio 2010,90 /100,GAME,10 abril 2019
888,Lethal League,Steam,12,2.63,78,27 agosto 2014,92 /100,GAME,10 abril 2019
889,Construction Simulator 2015 Deluxe Edition,Steam,25,20.91,16,18 noviembre 2014,69 /100,GAME,10 abril 2019
890,Wargroove,Steam,17,14.98,12, 1 febrero 2019,100 /100,GAME,10 abril 2019
891,The Elder Scrolls V: Skyrim Switch (Europe),Nintendo,59,47.99,19,17 noviembre 2017,90 /100,GAME,10 abril 2019
892,Assassin's Creed: Liberation HD,Uplay,20,4.32,78,15 enero 2014,72 /100,GAME,10 abril 2019
893,The Elder Scrolls Online: Morrowind,Official Website,20,9.44,53, 6 junio 2017,88 /100,DLC,10 abril 2019
894,RollerCoaster Tycoon World,Steam,15,4.99,67,30 marzo 2016,42 /100,GAME,10 abril 2019
895,Tropico 4: Special Edition,Steam,15,2.22,85, 1 septiembre 2011,71 /100,GAME,10 abril 2019
896,Total War: Attila - Slavic Nations Culture Pack,Steam,7,3.49,53,25 febrero 2016,? /100,DLC,10 abril 2019
897,Evoland 2,Steam,20,1.77,91,25 agosto 2015,91 /100,GAME,10 abril 2019
898,Anno 2070,Uplay,20,5.55,72,17 noviembre 2011,77 /100,GAME,10 abril 2019
899,Project Cars,Steam,30,5.29,82, 6 mayo 2015,85 /100,GAME,10 abril 2019
900,Shadow Warrior,Steam,35,1.77,95,26 septiembre 2013,90 /100,GAME,10 abril 2019
901,Orcs Must Die! 2,Steam,15,7.38,51,30 julio 2012,70 /100,GAME,10 abril 2019
902,Max Payne 3: Rockstar Pass,Steam,15,1.01,93,31 mayo 2012,88 /100,DLC,10 abril 2019
903,FIFA 19 Ultimate Team Loan Player Pick Xbox One,Xbox,6,1.19,80,28 septiembre 2018,? /100,DLC,10 abril 2019
904,Grand Theft Auto: Vice City,Steam,10,4.13,59,16 mayo 2003,97 /100,GAME,10 abril 2019
905,Tom Clancy's Rainbow Six Siege - Year 4 Pass Xbox ONE,Xbox,30,25.39,15,11 diciembre 2018,87 /100,DLC,10 abril 2019
906,Grand Theft Auto Online: Bull Shark Cash Card Xbox ONE,Xbox,10,5.99,40,14 abril 2015,96 /100,DLC,10 abril 2019
907,Men of War: Assault Squad 2 (Deluxe Edition),Steam,25,5.79,77,15 mayo 2014,87 /100,GAME,10 abril 2019
908,Crusader Kings II: Rajas of India,Steam,15,5.45,64,25 marzo 2014,? /100,DLC,10 abril 2019
909,GRIP: Combat Racing,Steam,30,12.01,60,26 febrero 2016,63 /100,GAME,10 abril 2019
910,Dungeon of the Endless - Pixel Edition,Steam,12,2.56,79,27 octubre 2014,73 /100,GAME,10 abril 2019
911,Dragon Quest XI: Echoes of an Elusive Age,Steam,60,28.89,52, 4 septiembre 2018,94 /100,GAME,10 abril 2019
912,BattleTech,Steam,40,10.96,73,24 abril 2018,87 /100,GAME,10 abril 2019
913,Far Cry 3: Blood Dragon,Uplay,15,2.39,84, 1 mayo 2013,82 /100,GAME,10 abril 2019
914,DMC Devil May Cry (Europe),Steam,30,9.81,67,15 enero 2013,88 /100,GAME,10 abril 2019
915,A Story About My Uncle,Steam,13,1.01,92,28 mayo 2014,87 /100,GAME,10 abril 2019
916,Homefront: The Revolution,Steam,30,4.36,85,20 mayo 2016,63 /100,GAME,10 abril 2019
917,Sunset Overdrive,Steam,,10.66,/,31 octubre 2014,68 /100,GAME,10 abril 2019
918,Elite: Dangerous,Steam,25,13.93,44, 2 abril 2015,96 /100,GAME,10 abril 2019
919,SOMA,Steam,28,4.13,85,22 septiembre 2015,77 /100,GAME,10 abril 2019
920,Watch Dogs Season Pass,Uplay,20,6.07,70,27 mayo 2014,89 /100,DLC,10 abril 2019
921,3D Mark,Steam,25,12.01,52, 4 febrero 2013,? /100,GAME,10 abril 2019
922,Fallout 4 VR,Steam,60,13.71,77,11 diciembre 2017,88 /100,GAME,10 abril 2019
923,The Sims 4: Noche de Cine Pack de Accesorios,Origin,10,8.99,10,12 enero 2016,100 /100,DLC,10 abril 2019
924,Final Fantasy XIV: A Realm Reborn PS4 (Europe),Playstation,15,9.49,37,27 agosto 2013,86 /100,GAME,10 abril 2019
925,Endless Space 2,Steam,40,11.44,71,18 mayo 2017,90 /100,GAME,10 abril 2019
926,Europa Universalis IV: Mare Nostrum,Steam,15,4.96,67, 5 abril 2016,90 /100,DLC,10 abril 2019
927,Limbo,Steam,10,3.02,70, 2 agosto 2011,87 /100,GAME,10 abril 2019
928,The Witcher 3: Wild Hunt - Blood & Wine,GOG.com,20,9.43,53,31 mayo 2016,97 /100,DLC,10 abril 2019
929,The Witcher 3: Expansion Pass,GOG.com,25,10.59,58,18 mayo 2015,93 /100,DLC,10 abril 2019
930,DiRT 4 Xbox ONE,Xbox,70,17.89,74, 9 junio 2017,76 /100,GAME,10 abril 2019
931,GT Legends,Steam,6,1.62,73,26 septiembre 2005,? /100,GAME,10 abril 2019
932,Killing Floor,Steam,20,1.49,93,14 mayo 2009,82 /100,GAME,10 abril 2019
933,Victoria II (Europe),Steam,20,3.08,85, 3 agosto 2010,95 /100,GAME,10 abril 2019
934,Tabletop Simulator,Steam,20,15.94,20, 5 junio 2015,91 /100,GAME,10 abril 2019
935,Worms Revolution Season Pass,Steam,15,2.49,83,10 octubre 2012,10 /100,DLC,10 abril 2019
936,Armello,Steam,20,5.80,71, 1 septiembre 2015,87 /100,GAME,10 abril 2019
937,Civilization V,Steam,30,5.16,83,23 septiembre 2010,89 /100,GAME,10 abril 2019
938,Tarjeta PlayStation Network 35€ (España) (ES),Playstation,35,31.50,10,N/A,96 /100,GAME,10 abril 2019
939,Alan Wake (Europe),Steam,28,3.15,89,12 febrero 2012,89 /100,GAME,10 abril 2019
940,Sacred 3,Steam,15,1.10,93, 1 agosto 2014,57 /100,GAME,10 abril 2019
941,Anno 2070 Complete Edition,Uplay,50,10.66,79,17 noviembre 2011,77 /100,GAME,10 abril 2019
942,Diablo III: Rise of the Necromancer (Europe),Battle.net,15,14.67,2,27 octubre 2017,? /100,DLC,10 abril 2019
943,Moon Hunters,Steam,12,1.36,89,10 marzo 2016,? /100,GAME,10 abril 2019
944,Satellite Reign,Steam,25,1.01,96,28 agosto 2015,80 /100,GAME,10 abril 2019
945,Shenmue I & II (Europe),Steam,35,17.80,49,21 agosto 2018,95 /100,GAME,10 abril 2019
946,The Crew Xbox ONE,Xbox,25,4.99,80,12 febrero 2014,80 /100,GAME,10 abril 2019
947,RollerCoaster Tycoon: Deluxe,Steam,6,4.75,21,31 marzo 1999,73 /100,GAME,10 abril 2019
948,Little Nightmares - Secrets of The Maw Expansion Pass,Steam,10,7.92,21, 6 junio 2017,95 /100,DLC,10 abril 2019
949,Life is Strange: Before The Storm,Steam,17,4.13,76,31 agosto 2017,86 /100,GAME,10 abril 2019
950,NBA Playgrounds,Steam,20,2.07,90, 8 mayo 2017,78 /100,GAME,10 abril 2019
951,Final Fantasy III + IV Double Pack,Steam,27,8.49,69,2014,96 /100,GAME,10 abril 2019
952,Battlefield 1 - Hellfighter Pack,Origin,5,2.50,50,21 octubre 2016,86 /100,DLC,10 abril 2019
953,The Settlers 7: Paths to a Kingdom Gold Edition,Uplay,20,8.02,60,24 marzo 2010,88 /100,GAME,10 abril 2019
954,Street Fighter V Season 1 Character Pass,Steam,10,5.69,43,16 febrero 2016,83 /100,DLC,10 abril 2019
955,The Witcher 3: Wild Hunt - Hearts of Stone,GOG.com,10,6.25,37,13 octubre 2015,98 /100,DLC,10 abril 2019
956,Elite Dangerous: Horizons Season Pass,Steam,25,15.65,37,15 diciembre 2015,90 /100,DLC,10 abril 2019
957,Tales of Zestiria,Steam,50,8.47,83,20 octubre 2015,86 /100,GAME,10 abril 2019
958,Dragon Age 2,Origin,14,7.41,47,10 marzo 2011,75 /100,GAME,10 abril 2019
959,Devil May Cry 4: Special Edition,Steam,25,13.11,48,24 junio 2015,88 /100,GAME,10 abril 2019
960,Hatred,Steam,5,3.55,29, 1 junio 2015,80 /100,GAME,10 abril 2019
961,Command & Conquer: Red Alert 3,Origin,10,3.48,65,28 octubre 2008,? /100,GAME,10 abril 2019
962,Bus Simulator 16 Gold Edition,Steam,25,8.06,68, 2 marzo 2016,76 /100,GAME,10 abril 2019
963,The Elder Scrolls Online: Elsweyr - Standard Edition,Official Website,59,39.89,32, 4 junio 2019,? /100,GAME,10 abril 2019
964,8-Bit Armies,Steam,15,2.99,80,22 abril 2016,100 /100,GAME,10 abril 2019
965,RiME,Steam,35,5.42,85,26 mayo 2017,86 /100,GAME,10 abril 2019
966,Assassin's Creed: Brotherhood,Uplay,15,7.74,48,15 noviembre 2007,88 /100,GAME,10 abril 2019
967,Star Wars Republic Commando,Steam,8,4.16,49, 1 marzo 2005,90 /100,GAME,10 abril 2019
968,The Escapists,Steam,15,2.19,85,13 febrero 2015,65 /100,GAME,10 abril 2019
969,Warhammer: The End Times - Vermintide,Steam,28,3.73,87,23 octubre 2015,78 /100,GAME,10 abril 2019
970,Resident Evil HD (Europe),Steam,20,6.04,70,20 enero 2015,92 /100,GAME,10 abril 2019
971,Worms Reloaded GOTY,Steam,20,1.81,91,26 agosto 2010,85 /100,GAME,10 abril 2019
972,FIFA 19: 500 FUT Points Xbox ONE,Xbox,5,4.59,8,28 septiembre 2018,? /100,GAME,10 abril 2019
973,Subnautica Xbox ONE,Xbox,30,24.99,17, 4 diciembre 2018,91 /100,GAME,10 abril 2019
974,Commandos Collection,Steam,15,5.49,63,28 agosto 1998,? /100,GAME,10 abril 2019
975,Cities: Skylines - Parklife Plus,Steam,15,8.28,45,24 mayo 2018,50 /100,GAME,10 abril 2019
976,The Sims 4 + Seasons Expansion,Origin,80,25.99,68,22 junio 2018,90 /100,GAME,10 abril 2019
977,Blackwake,Steam,20,8.20,59,24 febrero 2017,? /100,GAME,10 abril 2019
978,Minecraft: Story Mode The Complete Adventure Xbox ONE,Xbox,40,3.99,90, 4 noviembre 2016,? /100,DLC,10 abril 2019
979,Metro 2033 Redux,Steam,20,10.10,49,27 agosto 2014,91 /100,GAME,10 abril 2019
980,Pure Farming 2018,Steam,20,4.39,78,13 marzo 2018,83 /100,GAME,10 abril 2019
981,Cities: Skylines - Relaxation Station,Steam,4,2.31,42,29 noviembre 2016,? /100,DLC,10 abril 2019
982,WRC 7: World Rally Championship,Steam,40,12.11,70,15 septiembre 2017,81 /100,GAME,10 abril 2019
983,Dead Rising 4 Season Pass,Steam,10,6.11,39, 9 marzo 2017,? /100,DLC,10 abril 2019
984,INSIDE,Steam,20,7.28,64, 7 julio 2016,95 /100,GAME,10 abril 2019
985,Ace Combat 7: Skies Unknown,Steam,60,40.99,32,31 enero 2019,78 /100,GAME,10 abril 2019
986,IL-2 Sturmovik: Cliffs of Dover,Steam,10,3.65,63,19 julio 2011,56 /100,GAME,10 abril 2019
987,Metal Gear Survive,Steam,40,13.63,66,22 febrero 2018,69 /100,GAME,10 abril 2019
988,Star Wars Battlefront Ultimate Edition,Origin,30,8.03,73,18 noviembre 2016,76 /100,GAME,10 abril 2019
989,Diablo II,Battle.net,,8.03,/,30 junio 2000,97 /100,GAME,10 abril 2019
