,name,platform,original_price(€),discounted_price(€),discount(%),release_date,users_rating,category,extraction_date
738,Assassin's Creed: Origins Xbox ONE,Xbox,70,25.89,63,27 octubre 2017,87 /100,GAME,05 abril 2019
739,Call of Duty: Black Ops (Deutsch) (Europe),Steam,40,6.39,84, 9 noviembre 2010,47 /100,GAME,05 abril 2019
740,Turmoil,Steam,10,2.55,74, 2 junio 2016,83 /100,GAME,05 abril 2019
741,BattleTech,Steam,40,10.46,74,24 abril 2018,87 /100,GAME,05 abril 2019
742,Railway Empire,Steam,50,14.99,70,26 enero 2018,75 /100,GAME,05 abril 2019
743,Chivalry: Medieval Warfare,Steam,23,5.25,77,16 octubre 2012,82 /100,GAME,05 abril 2019
744,Dead by Daylight: Darkness Among Us,Steam,7,5.12,27,11 diciembre 2018,? /100,DLC,05 abril 2019
745,Assetto Corsa - Red Pack ,Steam,7,4.06,42,14 julio 2016,? /100,DLC,05 abril 2019
746,One Piece: Pirate Warriors 3 Gold Edition,Steam,52,10.47,80,22 septiembre 2015,84 /100,GAME,05 abril 2019
747,DiRT 4: Hyundai R5 Rally Car,Steam,2,1.01,59, 1 agosto 2017,100 /100,DLC,05 abril 2019
748,Max Payne 3,Steam,20,6.13,69,18 mayo 2012,86 /100,GAME,05 abril 2019
749,Duck Game,Steam,13,7.64,41, 4 junio 2015,95 /100,GAME,05 abril 2019
750,LEGO Star Wars: The Force Awakens,Steam,30,4.27,86,28 junio 2016,88 /100,GAME,05 abril 2019
751,Grand Theft Auto Online: Red Shark Cash Card,Rockstar,3,2.19,27,14 abril 2015,87 /100,DLC,05 abril 2019
752,Planetary Annihilation: Titans,Steam,34,7.47,78,18 agosto 2015,89 /100,GAME,05 abril 2019
753,The Escapists,Steam,15,2.19,85,13 febrero 2015,65 /100,GAME,05 abril 2019
754,Warhammer: The End Times - Vermintide,Steam,28,3.74,87,23 octubre 2015,78 /100,GAME,05 abril 2019
755,Just Cause 4 Xbox ONE,Xbox,70,29.76,57, 4 diciembre 2018,49 /100,GAME,05 abril 2019
756,Xcom 2 Collection (Europe),Steam,92,25.30,73, 4 febrero 2016,? /100,GAME,05 abril 2019
757,The Evil Within 2,Steam,60,11.49,81,13 octubre 2017,90 /100,GAME,05 abril 2019
758,Cities: Skylines - Content Creator Pack: Art Deco,Steam,5,2.25,55, 1 septiembre 2016,80 /100,DLC,05 abril 2019
759,Lethal League,Steam,12,2.48,79,27 agosto 2014,92 /100,GAME,05 abril 2019
760,Total War: Rome II - Wrath of Sparta,Steam,15,6.74,55,16 diciembre 2014,80 /100,DLC,05 abril 2019
761,Homeworld Remastered Collection,Steam,32,3.34,90,25 febrero 2015,93 /100,GAME,05 abril 2019
762,Totally Accurate Battle Simulator (+Early Access),Steam,12,11.85,5, 1 febrero 2019,? /100,GAME,05 abril 2019
763,The Elder Scrolls Bundle,Steam,70,19.73,72,28 octubre 2016,93 /100,GAME,05 abril 2019
764,Assetto Corsa Ferrari - 70th Anniversary Pack,Steam,7,3.99,43,19 septiembre 2017,? /100,DLC,05 abril 2019
765,FIFA 19: 1050 FUT Points Xbox ONE,Xbox,10,8.99,10,28 septiembre 2018,? /100,DLC,05 abril 2019
766,Fallout 4 VR,Steam,60,13.73,77,11 diciembre 2017,88 /100,GAME,05 abril 2019
767,Blackwake,Steam,20,8.20,59,24 febrero 2017,? /100,GAME,05 abril 2019
768,Imperator: Rome,Steam,40,33.87,15,25 abril 2019,? /100,GAME,05 abril 2019
769,Dragon Age: Inquisition GOTY Edition,Origin,30,15.18,49, 6 octubre 2015,86 /100,GAME,05 abril 2019
770,South Park: La Vara de la Verdad (uncut),Uplay,30,5.69,81, 6 marzo 2014,92 /100,GAME,05 abril 2019
771,Rocket League - Proteus,Steam,2,1.49,25, 4 octubre 2016,? /100,DLC,05 abril 2019
772,Livelock,Steam,10,4.27,57,30 agosto 2016,? /100,GAME,05 abril 2019
773,Super Meat Boy,Steam,14,4.07,71,30 noviembre 2010,88 /100,GAME,05 abril 2019
774,Battlefield 3: Premium (sin juego) (Europe),Origin,52,2.57,95,27 octubre 2011,87 /100,DLC,05 abril 2019
775,Tarjeta PlayStation Network 35€ (España) (ES),Playstation,35,31.50,10,N/A,96 /100,GAME,05 abril 2019
776,Saints Row: The Third,Steam,10,3.54,65,15 noviembre 2011,89 /100,GAME,05 abril 2019
777,Resident Evil 2 Biohazard RE:2 Deluxe Edition,Steam,60,40.99,32,25 enero 2019,93 /100,GAME,05 abril 2019
778,Crusader Kings II: Jade Dragon,Steam,15,6.22,59,16 noviembre 2017,90 /100,DLC,05 abril 2019
779,Total War: Warhammer - Realm of the Wood Elves,Steam,17,10.61,39, 8 diciembre 2016,89 /100,DLC,05 abril 2019
780,Mafia II,Steam,30,11.61,61,26 agosto 2010,89 /100,GAME,05 abril 2019
781,Los Sims 3: Suite de ensueño Accesorios (Europe),Official Website,20,3.14,84,26 enero 2012,80 /100,DLC,05 abril 2019
782,Magicka,Steam,10,2.05,79,25 enero 2011,90 /100,GAME,05 abril 2019
783,The Sims 3: High end Loft Stuff (Europe),Official Website,15,2.53,83, 5 febrero 2010,80 /100,DLC,05 abril 2019
784,EA Access Pass 12 Meses Xbox One ,Xbox,25,22.99,8,N/A,96 /100,GAME,05 abril 2019
785,Rocket League: Revenge of The Battle Cars,Steam,4,2.48,38, 7 julio 2015,97 /100,DLC,05 abril 2019
786,Shadow Warrior,Steam,35,1.77,95,26 septiembre 2013,90 /100,GAME,05 abril 2019
787,Blood Bowl 2,Steam,20,5.81,71,22 septiembre 2015,85 /100,GAME,05 abril 2019
788,Civilization VI: Khmer and Indonesia Civilization & Scenario Pack,Steam,9,5.24,42,19 octubre 2017,? /100,DLC,05 abril 2019
789,Monster Energy Supercross - The Official Videogame 2,Steam,50,22.99,54, 8 febrero 2019,90 /100,GAME,05 abril 2019
790,Silent Hunter 5: Battle of the Atlantic,Uplay,10,3.35,66,N/A,80 /100,GAME,05 abril 2019
791,Unravel Two,Origin,20,9.99,50, 9 junio 2018,80 /100,GAME,05 abril 2019
792,Anno 2205 Ultimate Edition (Europe),Uplay,40,18.49,54, 3 noviembre 2015,78 /100,GAME,05 abril 2019
793,The Crew,Uplay,30,6.49,78, 2 diciembre 2014,81 /100,GAME,05 abril 2019
794,Bomber Crew,Steam,15,1.81,88,19 octubre 2017,76 /100,GAME,05 abril 2019
795,This War of Mine - The Little Ones DLC,Steam,5,2.57,48, 1 junio 2016,? /100,DLC,05 abril 2019
796,RollerCoaster Tycoon: Deluxe,Steam,6,4.75,21,31 marzo 1999,73 /100,GAME,05 abril 2019
797,Los Sims 4 Xbox ONE,Xbox,50,17.67,65,17 noviembre 2017,82 /100,GAME,05 abril 2019
798,Civilization IV: Complete Edition,Steam,20,3.86,81,14 mayo 2009,90 /100,GAME,05 abril 2019
799,Anthem: Legion of Dawn Edition Xbox ONE ,Xbox,90,52.78,41,22 febrero 2019,65 /100,GAME,05 abril 2019
800,Devil May Cry 5 Xbox ONE,Xbox,60,48.89,19, 8 marzo 2019,88 /100,GAME,05 abril 2019
801,Ashes of the Singularity: Escalation,Steam,25,2.04,92,10 noviembre 2016,? /100,GAME,05 abril 2019
802,Warhammer 40.000: Dawn of War II Master Collection,Steam,55,7.58,86,N/A,85 /100,GAME,05 abril 2019
803,The Division: Season Pass,Uplay,40,32.77,18, 7 marzo 2016,87 /100,DLC,05 abril 2019
804,Resident Evil 4 Ultimate HD Edition,Steam,20,6.84,66,27 febrero 2014,87 /100,GAME,05 abril 2019
805,Lego Star Wars III: The Clone Wars,Steam,17,5.14,69,22 marzo 2011,97 /100,GAME,05 abril 2019
806,Empire: Total War Collection ,Steam,32,5.25,84, 4 marzo 2009,91 /100,GAME,05 abril 2019
807,Far Cry New Dawn Xbox ONE,Xbox,45,34.78,23,15 febrero 2019,74 /100,GAME,05 abril 2019
808,Pillars of Eternity: Definitive Edition,Steam,37,14.29,61,26 marzo 2015,91 /100,GAME,05 abril 2019
809,Assetto Corsa: Dream Pack 3,Steam,7,3.99,43,15 diciembre 2015,? /100,DLC,05 abril 2019
810,F.E.A.R. 3,Steam,20,1.85,91,24 junio 2011,76 /100,GAME,05 abril 2019
811,Total War Saga: Thrones of Britannia (Europe),Steam,40,25.29,37, 3 mayo 2018,76 /100,GAME,05 abril 2019
812,Steel Division: Normandy 44 - Second Wave,Steam,8,4.28,46,21 septiembre 2017,60 /100,DLC,05 abril 2019
813,Warcraft 3: Battlechest,Battle.net,,21.90,/, 5 julio 2002,96 /100,GAME,05 abril 2019
814,OMSI 2: The Omni 2,Steam,30,12.34,59,11 diciembre 2013,77 /100,GAME,05 abril 2019
815,Day of Infamy,Steam,12,2.74,78,23 marzo 2017,83 /100,GAME,05 abril 2019
816,The Sims 4: Vintage Glamour Stuff Pack,Origin,10,9.49,5, 6 diciembre 2016,92 /100,DLC,05 abril 2019
817,Banished,Steam,19,12.59,34,18 febrero 2014,93 /100,GAME,05 abril 2019
818,StarCraft 2: Battle Chest 2.0,Battle.net,35,13.98,60,10 febrero 2015,92 /100,GAME,05 abril 2019
819,Bus Simulator 16 (Europe),Steam,15,5.55,63, 2 marzo 2016,76 /100,GAME,05 abril 2019
820,Star Wars: Knights of the Old Republic 2 - The Sith Lords,Steam,8,2.55,69, 8 febrero 2005,88 /100,GAME,05 abril 2019
821,Europa Universalis IV: El Dorado,Steam,15,4.37,71,26 febrero 2015,84 /100,DLC,05 abril 2019
822,Dead by Daylight: A Nightmare on Elm Street,Steam,7,5.12,27,26 octubre 2017,? /100,DLC,05 abril 2019
823,8-Bit Armies,Steam,15,2.99,80,22 abril 2016,100 /100,GAME,05 abril 2019
824,White Noise 2,Steam,10,1.58,84, 7 abril 2017,? /100,GAME,05 abril 2019
825,Into The Breach,Steam,15,6.91,54,27 febrero 2018,90 /100,GAME,05 abril 2019
826,Celeste Switch (Europe),Nintendo,20,16.90,15,25 enero 2018,95 /100,GAME,05 abril 2019
827,Middle-earth: Shadow of War Expansion Pass,Steam,40,11.56,71, 9 octubre 2017,93 /100,DLC,05 abril 2019
828,Wolfenstein II: The New Colossus Season Pass,Steam,20,14.42,28,27 octubre 2017,70 /100,DLC,05 abril 2019
829,WRC 7: World Rally Championship,Steam,40,15.87,60,15 septiembre 2017,81 /100,GAME,05 abril 2019
830,Rogue Legacy,Steam,12,5.20,55,27 junio 2013,? /100,GAME,05 abril 2019
831,RollerCoaster Tycoon Mega Pack,Steam,20,7.38,63, 6 octubre 2016,69 /100,GAME,05 abril 2019
832,Just Cause 2 (Europe),Steam,15,1.75,88,26 marzo 2010,84 /100,GAME,05 abril 2019
833,One Piece World Seeker Xbox ONE,Xbox,70,49.99,29,15 marzo 2019,63 /100,GAME,05 abril 2019
834,NBA 2K19: 35.000 VC Xbox ONE,Xbox,10,7.99,20,11 septiembre 2018,? /100,DLC,05 abril 2019
835,Garfield Kart,Steam,5,1.19,76, 7 noviembre 2013,40 /100,GAME,05 abril 2019
836,Jump Force Xbox ONE,Xbox,70,49.99,29,15 febrero 2019,67 /100,GAME,05 abril 2019
837,The Flame in the Flood,Steam,15,1.01,93,24 febrero 2016,90 /100,GAME,05 abril 2019
838,Castlevania: Lords of Shadow 2 (Europe),Steam,30,4.50,85,27 febrero 2014,83 /100,GAME,05 abril 2019
839,Dungeon of the Endless - Pixel Edition,Steam,12,2.56,79,27 octubre 2014,73 /100,GAME,05 abril 2019
840,Gothic Universe Edition (Europe),Steam,20,2.98,85, 5 noviembre 2010,89 /100,GAME,05 abril 2019
841,Europa Universalis IV: Cradle of Civilization,Steam,20,8.89,56,16 noviembre 2017,100 /100,DLC,05 abril 2019
842,Lego Marvel Super Heroes 2,Steam,30,10.81,64,14 noviembre 2017,82 /100,GAME,05 abril 2019
843,Kingdoms of Amalur: Reckoning,Origin,20,3.99,80, 8 febrero 2012,85 /100,GAME,05 abril 2019
844,Need For Speed: Most Wanted 2012 (Europe),Origin,35,7.37,79,31 octubre 2012,80 /100,GAME,05 abril 2019
845,Rocket League - Esper,Steam,2,1.30,35, 7 julio 2015,80 /100,DLC,05 abril 2019
846,Half Life Complete,Steam,36,9.62,73,N/A,96 /100,GAME,05 abril 2019
847,Evoland 2,Steam,20,1.77,91,25 agosto 2015,91 /100,GAME,05 abril 2019
848,Armello,Steam,20,5.80,71, 1 septiembre 2015,87 /100,GAME,05 abril 2019
849,FIFA 16,Origin,60,7.99,87,24 septiembre 2015,80 /100,GAME,05 abril 2019
850,Grand Ages: Medieval,Steam,20,2.92,85,25 septiembre 2015,57 /100,GAME,05 abril 2019
851,Sunset Overdrive,Steam,,10.66,/,31 octubre 2014,68 /100,GAME,05 abril 2019
852,Dragon Ball Xenoverse,Steam,40,7.91,80,27 febrero 2015,82 /100,GAME,05 abril 2019
853,XCOM: Enemy Unknown Complete Pack (Europe),Steam,30,4.91,84, 4 septiembre 2008,90 /100,GAME,05 abril 2019
854,Gift Card 30€,Official Website,,30.00,/,N/A,99 /100,GAME,05 abril 2019
855,Apex Legends: 4350 Apex Coins Xbox ONE,Xbox,40,34.99,13, 4 febrero 2019,? /100,DLC,05 abril 2019
856,Civilization: Beyond Earth,Steam,40,5.83,85,24 octubre 2014,74 /100,GAME,05 abril 2019
857,Crusader Kings II: The Reaper's Due,Steam,10,4.27,57,25 agosto 2016,? /100,DLC,05 abril 2019
858,Crusader Kings II: Sword of Islam,Steam,10,7.02,30,26 junio 2012,? /100,DLC,05 abril 2019
859,Civilization VI: Australia Civilization & Scenario Pack,Steam,5,4.50,10,23 febrero 2017,? /100,DLC,05 abril 2019
860,Empire and Napoleon: Total War GOTY,Steam,15,6.80,55,25 febrero 2010,80 /100,GAME,05 abril 2019
861,Dead Or Alive 6,Steam,70,39.49,44, 1 marzo 2019,? /100,GAME,05 abril 2019
862,Overcooked Xbox ONE,Xbox,16,3.89,76, 3 agosto 2016,87 /100,GAME,05 abril 2019
863,Assetto Corsa - Ready To Race Pack,Steam,5,3.47,30,18 mayo 2017,? /100,DLC,05 abril 2019
864,Beholder,Steam,10,1.61,84, 9 noviembre 2016,82 /100,GAME,05 abril 2019
865,Fallout: New Vegas,Steam,10,4.07,59,21 octubre 2010,93 /100,GAME,05 abril 2019
866,Pro Evolution Soccer 2018 (Europe),Steam,30,6.99,77,14 septiembre 2017,79 /100,GAME,05 abril 2019
867,Need For Speed: Shift,Origin,15,1.68,89,15 septiembre 2009,64 /100,GAME,05 abril 2019
868,The LEGO Movie: Videogame,Steam,20,1.98,90,17 abril 2014,87 /100,GAME,05 abril 2019
869,The Dwarves,Steam,40,1.18,97, 1 diciembre 2016,83 /100,GAME,05 abril 2019
870,Impossible Creatures Steam Edition,Steam,10,2.02,80, 7 enero 2003,95 /100,GAME,05 abril 2019
871,Borderlands 2 (Europe),Steam,30,4.90,84,21 septiembre 2012,92 /100,GAME,05 abril 2019
872,A Story About My Uncle,Steam,13,1.01,92,28 mayo 2014,87 /100,GAME,05 abril 2019
873,Hitman: Absolution,Steam,20,5.38,73,20 noviembre 2012,89 /100,GAME,05 abril 2019
874,Wargroove,Steam,17,14.98,12, 1 febrero 2019,100 /100,GAME,05 abril 2019
875,Men of War: Assault Squad 2 (Deluxe Edition),Steam,25,5.79,77,15 mayo 2014,87 /100,GAME,05 abril 2019
876,Pure Farming 2018,Steam,20,4.39,78,13 marzo 2018,83 /100,GAME,05 abril 2019
877,Sniper Elite 4 Season Pass,Steam,35,16.09,54,13 febrero 2017,100 /100,DLC,05 abril 2019
878,F1 2016,Steam,50,4.80,90,19 agosto 2016,88 /100,GAME,05 abril 2019
879,Men of War: Assault Squad 2,Steam,25,5.44,78,15 mayo 2014,87 /100,GAME,05 abril 2019
880,Europa Universalis IV: The Cossacks,Steam,20,7.49,63, 1 diciembre 2015,95 /100,DLC,05 abril 2019
881,Los Sims 3: Patios y Jardines Accesorios (Europe),Official Website,15,3.24,78,10 febrero 2011,90 /100,DLC,05 abril 2019
882,The Sims 3: Movie Stuff,Official Website,20,3.22,84,13 septiembre 2013,100 /100,DLC,05 abril 2019
883,Worms Revolution Season Pass,Steam,15,2.49,83,10 octubre 2012,10 /100,DLC,05 abril 2019
884,Crusader Kings II: Horse Lords,Steam,15,5.12,66,14 julio 2015,80 /100,DLC,05 abril 2019
885,Homefront: The Revolution,Steam,30,4.32,86,20 mayo 2016,63 /100,GAME,05 abril 2019
886,Dead Island: Riptide Definitive Edition,Steam,20,6.99,65,31 mayo 2016,79 /100,GAME,05 abril 2019
887,Cyberdimension Neptunia 4 Goddesses Online,Steam,37,5.30,86,27 febrero 2018,? /100,GAME,05 abril 2019
888,NBA 2K19: 15.000 VC Xbox ONE,Xbox,5,4.09,18,11 septiembre 2018,? /100,DLC,05 abril 2019
889,FIFA 19: 12000 FUT Points PS4 (Spain) (ES),Playstation,100,84.99,15,28 septiembre 2018,? /100,DLC,05 abril 2019
890,Europa Universalis IV: Rule Britannia,Steam,10,4.21,58,20 marzo 2018,? /100,DLC,05 abril 2019
891,Dakar 18,Steam,50,15.49,69,28 septiembre 2018,84 /100,GAME,05 abril 2019
892,Arizona Sunshine,Steam,40,20.86,48, 6 diciembre 2016,76 /100,GAME,05 abril 2019
893,Vikings: Wolves of Midgard,Steam,30,3.53,88,24 marzo 2017,71 /100,GAME,05 abril 2019
894,Doom 3 BFG Edition,Steam,20,3.70,81,18 octubre 2012,89 /100,GAME,05 abril 2019
895,Dragon Age 2,Origin,14,7.41,47,10 marzo 2011,75 /100,GAME,05 abril 2019
896,SOMA,Steam,28,4.06,85,22 septiembre 2015,77 /100,GAME,05 abril 2019
897,Risk of Rain 2 (+ Early Access),Steam,18,14.84,18,28 marzo 2019,? /100,GAME,05 abril 2019
898,3D Mark,Steam,25,12.07,52, 4 febrero 2013,? /100,GAME,05 abril 2019
899,Civilization VI: Poland Civilization & Scenario Pack,Steam,5,4.70,6,20 diciembre 2016,? /100,DLC,05 abril 2019
900,Fallout Classic Collection,Steam,20,3.35,83, 4 agosto 2008,95 /100,GAME,05 abril 2019
901,Grand Theft Auto Online: Bull Shark Cash Card Xbox ONE,Xbox,10,5.99,40,14 abril 2015,96 /100,DLC,05 abril 2019
902,Mario Tennis Aces Switch (Europe),Nintendo,60,47.99,20,22 junio 2018,85 /100,GAME,05 abril 2019
903,Bayonetta,Steam,20,6.41,68,11 abril 2017,93 /100,GAME,05 abril 2019
904,Killing Floor,Steam,20,1.75,91,14 mayo 2009,82 /100,GAME,05 abril 2019
905,Alice: Madness Returns (Europe),Origin,10,6.24,38,16 junio 2011,84 /100,GAME,05 abril 2019
906,The Settlers 7: Paths to a Kingdom Gold Edition,Uplay,20,8.17,59,24 marzo 2010,88 /100,GAME,05 abril 2019
907,Los Sims 3: ¡Quemando rueda! Accesorios,Official Website,20,3.14,84, 7 septiembre 2010,? /100,DLC,05 abril 2019
908,Jump Force,Steam,60,47.20,21,15 febrero 2019,65 /100,GAME,05 abril 2019
909,Splatoon 2: Octo Expansion Switch (Europe),Nintendo,20,16.99,15,14 junio 2018,90 /100,DLC,05 abril 2019
910,Los Sims 4: Escalofriante Pack de Accesorios,Origin,10,8.54,14,29 septiembre 2015,? /100,DLC,05 abril 2019
911,Donkey Kong Country Tropical Freeze Switch (Europe),Nintendo,60,47.99,20, 4 mayo 2018,95 /100,GAME,05 abril 2019
912,Dirt Showdown,Steam,15,1.01,93,24 mayo 2012,86 /100,GAME,05 abril 2019
913,Metro 2033 Redux Xbox ONE,Xbox,20,5.50,72,28 agosto 2014,91 /100,GAME,05 abril 2019
914,Marvel vs. Capcom: Infinite (Europe),Steam,40,5.32,87,19 septiembre 2017,60 /100,GAME,05 abril 2019
915,Watch Dogs 2 Season Pass (Europe),Uplay,40,16.41,59,29 noviembre 2016,95 /100,DLC,05 abril 2019
916,Emergency Call 112,Steam,20,12.44,38, 9 noviembre 2016,71 /100,GAME,05 abril 2019
917,Tabletop Simulator,Steam,20,15.94,20, 5 junio 2015,91 /100,GAME,05 abril 2019
918,Max Payne 2: The Fall of Max Payne,Steam,10,1.47,85,14 octubre 2003,98 /100,GAME,05 abril 2019
919,Los Sims 3: LOS '70 '80 '90 Accesorios (Europe),Official Website,20,2.84,86,24 enero 2013,100 /100,DLC,05 abril 2019
920,Dungeons II,Steam,20,1.24,94,24 abril 2015,89 /100,GAME,05 abril 2019
921,Grand Theft Auto Online: Tiger Shark Cash Card PS4 (Europe),Playstation,6,3.99,34,14 abril 2015,80 /100,DLC,05 abril 2019
922,Crusader Kings II: The Republic,Steam,10,5.98,40,15 enero 2013,? /100,DLC,05 abril 2019
923,The Golf Club 2019 Featuring PGA Tour Xbox ONE,Xbox,50,27.89,44,28 agosto 2018,? /100,GAME,05 abril 2019
924,Superhot VR,Steam,23,13.50,41,25 mayo 2017,83 /100,GAME,05 abril 2019
925,Nintendo Membership 12 Months (Family) (Europe),Nintendo,35,30.99,11,19 septiembre 2018,? /100,GAME,05 abril 2019
926,Q.U.B.E. 2,Steam,25,1.46,94,13 marzo 2018,? /100,GAME,05 abril 2019
927,Xenoblade Chronicles 2 Expansion Pass Switch (Europe),Nintendo,30,25.99,13, 1 diciembre 2017,? /100,DLC,05 abril 2019
928,Crusader Kings II: Rajas of India,Steam,15,5.45,64,25 marzo 2014,? /100,DLC,05 abril 2019
929,The Sims 4 + Seasons Expansion,Origin,80,25.99,68,22 junio 2018,90 /100,GAME,05 abril 2019
930,Mount and Blade: Warband - Viking Conquest Reforged Edition,Steam,15,6.74,55,11 diciembre 2014,? /100,DLC,05 abril 2019
931,FIFA 18: 2200 FUT points,Origin,20,8.35,58,29 septiembre 2017,81 /100,DLC,05 abril 2019
932,Battlefield 1 Premium Pass,Origin,50,12.09,76,21 octubre 2016,90 /100,DLC,05 abril 2019
933,Europa Universalis IV: Third Rome,Steam,10,3.80,62,14 junio 2017,? /100,DLC,05 abril 2019
934,Ace Combat 7: Skies Unknown,Steam,60,40.99,32,31 enero 2019,76 /100,GAME,05 abril 2019
935,Total War: Attila - Age of Charlemagne Campaign,Steam,15,5.22,65,10 diciembre 2015,? /100,DLC,05 abril 2019
936,Hacknet,Steam,10,1.01,90,12 agosto 2015,82 /100,GAME,05 abril 2019
937,Anno 2070,Uplay,20,5.70,71,17 noviembre 2011,77 /100,GAME,05 abril 2019
938,Broken Sword 5: The Serpent's Curse,Steam,23,2.05,91, 4 diciembre 2013,88 /100,GAME,05 abril 2019
939,Subnautica Xbox ONE,Xbox,30,24.99,17, 4 diciembre 2018,90 /100,GAME,05 abril 2019
940,Door Kickers ,Steam,19,2.98,84,20 octubre 2014,? /100,GAME,05 abril 2019
941,Sanctum 2,Steam,15,1.01,93,15 mayo 2013,90 /100,GAME,05 abril 2019
942,Devil May Cry HD Collection,Steam,30,18.89,37,13 marzo 2018,60 /100,GAME,05 abril 2019
943,Little Nightmares - Secrets of The Maw Expansion Pass,Steam,10,5.95,40, 6 junio 2017,95 /100,DLC,05 abril 2019
944,Flight Sim World,Steam,35,7.78,78, 1 mayo 2017,67 /100,GAME,05 abril 2019
945,Star Wars Battlefront Ultimate Edition,Origin,30,8.03,73,18 noviembre 2016,76 /100,GAME,05 abril 2019
946,Farming Simulator 17,Steam,20,17.90,10,25 octubre 2016,73 /100,GAME,05 abril 2019
947,The Witcher 3: Wild Hunt - Blood & Wine,GOG.com,20,9.90,50,31 mayo 2016,97 /100,DLC,05 abril 2019
948,The Witcher 3: Wild Hunt - Hearts of Stone,GOG.com,10,6.25,37,13 octubre 2015,98 /100,DLC,05 abril 2019
949,Civilization V,Steam,30,5.16,83,23 septiembre 2010,89 /100,GAME,05 abril 2019
950,Medal of Honor: Warfighter,Origin,20,4.30,79,25 octubre 2012,69 /100,GAME,05 abril 2019
951,EARTH DEFENSE FORCE 4.1 The Shadow of New Despair,Steam,17,4.65,72,18 julio 2016,? /100,GAME,05 abril 2019
952,FIFA 19 Ultimate Team Loan Player Pick Xbox One,Xbox,6,1.19,80,28 septiembre 2018,? /100,DLC,05 abril 2019
953,Middle-earth: Shadow of Mordor,Steam,20,4.43,78, 3 octubre 2014,85 /100,GAME,05 abril 2019
954,Europa Universalis IV: Conquest of Paradise,Steam,15,4.91,67,14 enero 2014,? /100,DLC,05 abril 2019
955,Catherine Classic,Steam,20,13.80,31,10 enero 2019,95 /100,GAME,05 abril 2019
956,FTL: Faster Than Light,Steam,10,4.81,52,14 septiembre 2012,100 /100,GAME,05 abril 2019
957,Two Point Hospital: Bigfoot (Europe),Steam,9,7.50,17, 5 diciembre 2018,? /100,DLC,05 abril 2019
958,DiRT 4 Xbox ONE,Xbox,70,17.89,74, 9 junio 2017,76 /100,GAME,05 abril 2019
959,My hero one's justice,Steam,60,29.79,50,26 octubre 2018,90 /100,GAME,05 abril 2019
960,Cities: Skylines Deluxe Edition,Steam,37,8.29,78,24 mayo 2018,88 /100,GAME,05 abril 2019
961,Total War: ATTILA: Celts Culture Pack,Steam,7,3.45,54,25 marzo 2015,? /100,DLC,05 abril 2019
962,NBA Playgrounds,Steam,20,2.07,90, 8 mayo 2017,78 /100,GAME,05 abril 2019
963,Total War: NAPOLEON Definitive Edition (Europe),Steam,25,7.53,70,25 febrero 2010,88 /100,GAME,05 abril 2019
964,Cossacks 3,Steam,20,6.19,69,20 septiembre 2016,85 /100,GAME,05 abril 2019
965,Two Worlds II,Steam,20,1.14,94, 3 febrero 2011,75 /100,GAME,05 abril 2019
966,Max Payne,Steam,10,1.79,82,25 julio 2001,87 /100,GAME,05 abril 2019
967,Los Sims 3: Diesel Accesorios (Europe),Official Website,15,2.78,81,12 julio 2012,90 /100,DLC,05 abril 2019
968,Mini Metro,Steam,8,2.55,69, 6 noviembre 2015,88 /100,GAME,05 abril 2019
969,Skullgirls,Steam,10,2.64,74,23 agosto 2014,80 /100,GAME,05 abril 2019
970,Tropico Bundle,Steam,105,40.67,61,29 marzo 2019,85 /100,GAME,05 abril 2019
971,The Division 2 Gold Edition Xbox ONE,Xbox,100,84.99,15,12 marzo 2019,93 /100,GAME,05 abril 2019
972,Construction Simulator 2015 Deluxe Edition,Steam,25,16.13,35,18 noviembre 2014,69 /100,GAME,05 abril 2019
973,Monster Hunter: World Deluxe Edition,Steam,70,41.03,42, 9 agosto 2018,87 /100,GAME,05 abril 2019
974,Anthem Xbox ONE,Xbox,70,47.68,32,22 febrero 2019,65 /100,GAME,05 abril 2019
975,FIFA 19: 2200 FUT Points PS4 (Spain) (ES),Playstation,20,17.99,10,28 septiembre 2018,? /100,DLC,05 abril 2019
976,Do Not Feed the Monkeys,Steam,12,3.99,67,23 octubre 2018,90 /100,GAME,05 abril 2019
977,ReCore: Definitive Edition,Steam,17,7.99,52,14 septiembre 2018,53 /100,GAME,05 abril 2019
978,Assassin's Creed: Liberation HD,Uplay,20,3.49,83,15 enero 2014,72 /100,GAME,05 abril 2019
979,Titanfall,Origin,50,4.69,91,13 marzo 2014,83 /100,GAME,05 abril 2019
980,Los Sims 4: Cocina Divina Pack de Accesorios,Origin,10,9.39,6,11 julio 2015,95 /100,DLC,05 abril 2019
981,The Crew Xbox ONE,Xbox,25,4.99,80,12 febrero 2014,80 /100,GAME,05 abril 2019
982,Victoria II (Europe),Steam,20,3.43,83, 3 agosto 2010,95 /100,GAME,05 abril 2019
983,Bioshock Infinite: Season Pass,Steam,20,6.00,70,26 marzo 2013,95 /100,DLC,05 abril 2019
984,Alan Wake (Europe),Steam,28,3.13,89,12 febrero 2012,89 /100,GAME,05 abril 2019
985,Command & Conquer: Red Alert 3,Origin,10,3.48,65,28 octubre 2008,? /100,GAME,05 abril 2019
986,Cities in Motion 2 ,Steam,20,1.04,95, 2 abril 2013,69 /100,GAME,05 abril 2019
987,Heliborne,Steam,20,3.54,82,12 octubre 2017,? /100,GAME,05 abril 2019
